date,temperature,rainfall,solar_rad,wind
20220813,25.26,0.00,17.28,2.44
20220814,25.25,0.00,17.70,5.19
20220815,32.54,0.00,20.24,4.09
20220816,26.76,0.00,20.29,3.34
20220817,29.05,0.00,22.32,3.46
20220818,19.67,0.00,18.84,3.37
20220819,26.91,7.48,17.66,5.01
20220820,35.78,0.00,19.09,4.33
20220921,28.41,5.37,17.33,4.04
20220922,22.35,0.00,19.24,3.43
20220923,28.12,0.00,16.93,3.09
20220924,26.87,0.00,16.95,3.58
20220925,27.72,0.00,18.57,3.86
20220926,27.34,0.00,17.26,4.29
20220927,24.92,0.00,17.93,5.10
20220928,21.21,0.00,18.42,4.12
20220901,32.12,0.00,16.52,4.30
20220902,33.01,0.00,15.98,2.99
20220903,25.65,0.00,15.52,4.40
20220904,22.57,0.00,18.81,4.03
20220905,28.88,0.00,17.63,4.85
20220906,22.40,0.00,14.34,5.24
20220907,21.41,0.00,17.12,4.00
20220908,22.59,0.00,18.70,3.65
20220909,19.89,0.00,13.90,4.03
20220910,26.95,0.00,19.38,5.02
20220911,22.56,0.00,15.74,3.65
20220912,22.03,0.00,13.75,3.31
20220913,17.76,0.00,14.97,3.42
20220914,16.44,0.00,16.87,1.46
20220915,23.57,0.00,19.91,4.18
20220916,25.73,0.00,17.69,2.41
20220917,28.69,0.00,12.45,3.94
20220918,22.02,0.00,14.94,3.64
20220919,23.50,0.00,18.70,4.06
20220920,18.99,0.00,14.82,5.25
20220921,17.05,0.00,19.28,3.61
20220922,25.73,0.00,14.09,4.17
20221023,21.34,0.00,11.16,3.95
20221024,26.17,0.00,12.06,5.02
20221025,15.10,0.00,14.81,3.71
20221026,17.11,0.00,14.78,3.77
20221027,22.88,0.00,14.69,2.97
20221028,22.85,0.00,12.74,1.31
20221001,20.34,0.00,16.22,2.69
20221002,19.05,0.00,14.30,3.88
20221003,15.71,0.00,15.78,4.65
20221004,15.26,0.00,15.78,3.47
20221005,17.14,0.00,15.36,3.43
20221006,11.01,0.00,19.10,4.12
20221007,23.66,0.00,12.96,2.67
20221008,20.04,0.00,15.08,3.83
20221009,20.41,0.00,13.82,4.29
20221010,18.79,0.00,12.86,4.32
20221011,9.52,0.00,14.32,2.78
20221012,8.24,0.00,12.56,5.20
20221013,11.84,0.00,13.69,4.12
20221014,13.52,0.00,9.62,1.65
20221015,15.54,0.00,7.69,4.86
20221016,18.70,0.00,10.22,2.86
20221017,9.11,0.00,11.40,3.51
20221018,20.94,0.00,11.47,2.08
20221019,21.12,0.00,7.14,1.35
20221020,21.42,0.00,13.05,5.00
20221021,9.32,0.00,13.24,3.40
20221022,10.48,0.00,9.69,5.50
20221023,12.58,0.00,7.50,5.05
20221024,13.12,0.00,10.97,3.84
20221025,13.71,0.00,12.04,2.75
20221126,14.50,0.00,12.60,2.66
20221127,22.62,0.00,8.49,1.87
20221128,13.16,0.00,11.99,1.95
20221101,12.29,0.00,12.53,1.73
20221102,9.72,0.00,10.18,3.18
20221103,12.31,0.00,11.16,1.91
20221104,11.45,0.00,8.12,5.27
20221105,16.78,0.00,11.08,4.07
20221106,7.26,0.00,9.44,2.11
20221107,13.25,0.00,14.14,5.88
20221108,7.70,0.00,10.47,2.91
20221109,10.10,0.00,6.73,3.97
20221110,4.87,0.00,10.65,4.03
20221111,8.75,0.00,12.86,3.05
20221112,12.60,0.00,6.61,3.64
20221113,15.95,0.00,8.17,3.02
20221114,15.21,0.00,10.11,4.37
20221115,12.30,0.00,6.57,3.75
20221116,10.70,0.00,9.46,3.71
20221117,7.49,0.00,11.71,3.73
20221118,8.57,0.00,8.07,3.70
20221119,10.72,0.00,8.85,3.39
20221120,9.20,0.00,8.94,2.98
20221121,4.73,0.00,5.61,4.07
20221122,9.60,0.00,6.89,2.55
20221123,3.06,0.00,9.81,3.13
20221124,11.43,0.00,9.55,2.11
20221125,14.85,0.00,5.00,3.18
20221126,5.98,0.00,6.47,3.58
20221127,5.78,0.00,7.92,3.94
20221228,11.25,0.00,9.12,3.46
20221201,13.59,0.00,6.97,5.35
20221202,4.71,0.00,8.69,4.05
20221203,4.04,0.00,7.64,3.66
20221204,3.34,0.00,5.50,5.23
20221205,8.67,0.00,6.87,1.65
20221206,-0.28,0.00,9.36,3.05
20221207,4.03,0.00,11.69,2.05
20221208,5.20,0.00,7.95,3.29
20221209,7.52,0.00,10.55,3.79
20221210,1.62,0.00,11.47,2.89
20221211,8.15,0.00,6.13,4.63
20221212,-1.32,0.00,10.54,2.01
20221213,5.22,0.00,13.22,3.59
20221214,11.99,0.00,6.91,4.00
20221215,8.85,0.00,10.71,4.45
20221216,11.39,0.00,8.61,3.81
20221217,5.66,0.00,10.87,4.74
20221218,11.70,0.00,10.48,2.86
20221219,4.56,0.00,7.04,1.14
20221220,8.68,0.00,6.93,2.88
20221221,12.03,0.00,11.53,3.60
20221222,8.71,0.00,8.15,3.77
20221223,-1.71,0.00,8.60,1.19
20221224,6.14,0.00,6.97,4.36
20221225,7.01,0.00,8.77,4.19
20221226,6.25,0.00,8.31,3.39
20221227,5.22,0.00,10.00,3.46
20221228,1.74,0.00,5.00,2.04
20221201,9.54,0.00,7.39,1.99
20230101,5.65,0.00,9.67,3.84
20230102,8.66,0.00,10.77,2.55
20230103,10.66,0.00,10.07,3.31
20230104,9.07,0.00,8.89,4.12
20230105,4.35,0.00,11.40,4.11
20230106,4.95,0.00,11.00,2.72
20230107,4.23,0.00,7.36,3.36
20230108,5.92,0.00,10.54,1.66
20230109,12.95,0.00,9.69,2.69
20230110,8.49,0.00,8.66,3.75
20230111,6.81,0.00,7.08,2.27
20230112,10.06,0.00,10.09,4.03
20230113,6.84,0.00,9.09,4.57
20230114,5.28,0.00,9.99,3.19
20230115,1.89,0.00,11.27,2.04
20230116,8.67,0.00,13.25,3.47
20230117,5.70,0.00,11.27,2.93
20230118,10.70,0.00,9.50,2.82
20230119,8.42,0.00,8.88,3.88
20230120,9.57,0.00,11.00,4.18
20230121,4.90,0.00,9.84,3.30
20230122,-2.57,0.00,9.81,4.34
20230123,1.31,0.00,11.12,5.21
20230124,8.74,0.00,11.12,3.34
20230125,7.39,0.00,7.92,5.64
20230126,-5.05,0.00,12.10,3.41
20230127,6.22,0.00,11.31,2.70
20230128,0.06,0.00,11.94,3.33
20230101,7.62,0.00,9.39,2.21
20230102,6.01,0.00,7.54,2.79
20230103,1.41,0.00,10.53,3.99
20230204,4.67,0.00,10.37,4.62
20230205,8.43,0.00,8.60,3.90
20230206,5.15,0.00,11.15,1.74
20230207,0.83,0.00,11.66,1.54
20230208,6.95,0.00,9.86,2.26
20230209,4.31,0.00,14.15,4.27
20230210,2.17,0.00,14.84,3.22
20230211,0.74,0.00,9.53,3.48
20230212,7.32,5.06,12.35,3.75
20230213,9.21,0.00,9.69,5.24
20230214,7.65,0.00,13.25,3.34
20230215,0.98,0.00,10.42,4.49
20230216,8.09,0.00,10.36,2.00
20230217,5.55,0.00,9.60,3.90
20230218,3.88,0.00,12.35,3.80
20230219,7.05,0.00,12.80,3.02
20230220,8.64,0.00,12.42,4.59
20230221,9.58,0.00,10.53,5.27
20230222,15.87,0.00,12.52,3.87
20230223,10.68,0.00,13.78,3.66
20230224,8.81,0.00,15.27,3.21
20230225,15.56,0.00,11.60,4.55
20230226,12.65,0.00,8.44,3.32
20230227,10.27,0.00,15.62,4.61
20230228,10.32,0.00,11.46,2.82
20230201,4.07,0.00,12.94,5.64
20230202,3.83,0.00,13.42,1.75
20230203,8.90,0.00,15.65,4.44
20230204,6.51,0.00,12.43,2.87
20230205,12.67,0.00,12.84,2.32
20230306,14.42,0.00,15.80,2.68
20230307,-0.57,0.00,14.46,4.37
20230308,9.87,0.00,15.59,2.93
20230309,1.36,0.00,14.29,3.00
20230310,5.25,0.00,14.36,3.57
20230311,6.77,0.00,14.61,2.14
20230312,15.49,0.00,16.86,3.57
20230313,7.62,0.00,14.31,2.92
20230314,14.76,0.00,14.60,1.44
20230315,4.29,0.00,13.62,3.91
20230316,7.84,0.00,11.23,3.18
20230317,17.36,0.00,14.18,3.30
20230318,11.75,0.00,15.39,3.86
20230319,10.03,0.00,16.12,2.69
20230320,5.48,11.07,13.23,2.81
20230321,10.89,0.00,15.20,1.48
20230322,19.20,0.00,14.53,3.14
20230323,14.87,0.00,19.29,3.85
20230324,15.57,0.00,14.75,3.59
20230325,20.39,0.00,15.73,3.77
20230326,10.50,0.00,13.69,3.81
20230327,9.74,3.91,15.14,4.42
20230328,15.63,0.00,18.24,3.37
20230301,7.77,0.00,16.85,3.57
20230302,8.09,0.00,16.03,3.87
20230303,11.76,0.00,16.52,3.94
20230304,18.96,0.00,13.90,3.62
20230305,11.34,0.00,13.45,2.76
20230306,15.17,0.00,17.47,3.48
20230307,16.97,0.00,17.74,3.45
20230308,13.45,0.00,14.28,3.67
20230409,11.43,0.00,16.30,2.43
20230410,14.50,0.00,20.76,2.77
20230411,13.66,0.00,19.43,3.09
20230412,13.92,0.00,18.28,3.67
20230413,11.01,0.00,18.03,4.31
20230414,15.78,0.00,17.55,5.36
20230415,11.16,0.00,16.58,0.50
20230416,15.03,0.00,19.72,4.31
20230417,16.92,0.00,18.10,1.99
20230418,10.88,0.00,18.51,4.62
20230419,12.51,0.00,15.74,4.81
20230420,18.58,1.81,16.71,3.04
20230421,18.44,0.00,21.91,5.08
20230422,16.56,0.00,20.53,3.90
20230423,21.85,0.00,19.32,1.92
20230424,18.84,0.00,21.04,1.24
20230425,20.54,0.00,20.48,3.71
20230426,20.59,0.00,20.21,2.57
20230427,18.79,0.00,16.58,3.09
20230428,21.79,0.00,22.32,4.41
20230401,22.68,0.00,19.38,3.91
20230402,22.67,0.00,18.81,3.93
20230403,25.43,0.00,20.54,3.36
20230404,20.54,0.00,20.05,4.02
20230405,23.13,0.00,20.03,2.69
20230406,24.26,0.00,22.21,2.85
20230407,19.81,0.00,21.00,3.20
20230408,24.82,0.00,21.19,3.84
20230409,18.28,0.00,20.96,3.08
20230410,22.52,0.00,17.59,3.41
20230511,21.30,0.00,24.04,2.89
20230512,24.53,0.00,22.06,3.23
20230513,22.29,0.00,23.10,3.96
20230514,24.39,14.29,24.13,2.24
20230515,20.73,0.00,23.04,3.05
20230516,29.24,9.55,23.48,3.12
20230517,24.27,0.90,22.44,3.67
20230518,18.65,0.00,19.36,3.94
20230519,21.60,0.00,22.94,2.83
20230520,27.05,0.00,21.07,1.79
20230521,24.25,1.99,21.01,2.48
20230522,31.02,0.00,18.26,2.11
20230523,22.46,11.05,22.37,3.80
20230524,24.07,0.00,22.50,3.17
20230525,29.55,0.00,24.72,3.00
20230526,24.90,0.00,21.02,4.41
20230527,27.08,0.00,21.53,5.17
20230528,35.48,0.00,23.02,4.90
20230501,26.65,0.00,22.99,2.36
20230502,26.21,0.00,23.92,3.59
20230503,30.29,5.95,20.39,2.92
20230504,22.79,0.00,22.03,2.37
20230505,24.00,0.00,24.24,4.29
20230506,26.83,0.00,21.39,5.05
20230507,17.10,0.00,23.55,1.93
20230508,31.91,0.00,23.20,4.84
20230509,31.46,0.00,23.09,4.77
20230510,35.61,0.00,19.86,2.94
20230511,32.62,0.00,22.90,2.47
20230512,27.18,0.00,24.85,2.38
20230513,33.84,0.00,25.44,4.28
20230614,24.20,0.00,25.61,4.07
20230615,30.24,0.00,24.48,2.02
20230616,32.53,0.00,23.41,4.44
20230617,26.38,0.00,23.44,3.87
20230618,28.66,0.00,25.87,2.33
20230619,34.14,8.73,22.86,4.36
20230620,30.99,8.09,19.95,4.75
20230621,29.21,0.00,21.39,2.72
20230622,29.10,0.00,24.03,3.05
20230623,30.92,0.00,22.97,2.78
20230624,34.53,0.00,22.12,4.06
20230625,32.20,0.00,25.69,4.19
20230626,30.36,0.00,23.81,3.17
20230627,29.66,0.00,22.01,5.07
20230628,27.02,0.00,25.82,3.18
20230601,28.21,0.00,23.06,3.52
20230602,29.57,0.00,26.17,3.54
20230603,27.88,0.00,23.16,3.48
20230604,22.72,0.00,22.82,3.16
20230605,29.73,0.00,21.97,4.23
20230606,29.18,3.58,25.91,2.65
20230607,32.31,0.00,20.97,1.86
20230608,32.86,0.00,20.43,2.65
20230609,33.16,0.00,25.72,3.08
20230610,30.07,0.00,24.61,2.83
20230611,28.91,0.00,26.28,2.98
20230612,30.49,0.00,22.30,3.67
20230613,32.17,0.00,21.88,1.01
20230614,30.53,5.40,22.78,4.62
20230615,33.85,0.00,25.20,2.90
20230716,26.29,0.00,23.56,4.18
20230717,35.22,0.00,22.22,3.20
20230718,24.60,0.00,23.10,1.20
20230719,33.76,0.00,20.43,1.13
20230720,30.01,0.00,23.18,4.59
20230721,40.26,0.00,22.95,2.81
20230722,39.29,0.00,24.66,4.11
20230723,35.39,0.00,26.93,3.82
20230724,32.25,0.00,22.64,3.24
20230725,35.57,0.00,23.72,3.10
20230726,21.17,13.57,25.42,2.10
20230727,29.87,0.00,24.98,3.28
20230728,31.77,0.00,25.05,3.18
20230701,33.54,0.00,24.10,2.36
20230702,31.93,0.00,27.35,3.52
20230703,25.21,0.00,23.85,4.02
20230704,31.00,0.00,21.11,4.19
20230705,36.42,0.00,23.28,3.47
20230706,29.37,0.00,23.90,3.57
20230707,33.12,0.00,24.24,2.31
20230708,36.25,0.00,23.26,2.64
20230709,30.97,0.00,22.88,1.56
20230710,35.72,7.67,23.50,2.62
20230711,27.70,0.00,19.55,4.08
20230712,29.74,0.00,20.69,3.83
20230713,35.20,0.00,24.40,3.63
20230714,31.85,0.00,25.01,1.66
20230715,27.43,0.00,24.21,5.48
20230716,28.54,1.12,19.98,2.54
20230717,32.20,0.00,22.45,2.17
20230818,36.22,0.00,18.97,4.75
20230819,31.13,0.00,20.72,2.90
20230820,32.49,0.00,21.96,4.28
20230821,32.51,0.00,20.94,2.99
20230822,36.50,0.00,22.01,2.50
20230823,32.14,0.00,17.06,5.05
20230824,33.69,0.00,17.87,5.82
20230825,33.05,0.00,18.46,4.43
20230826,22.88,0.00,20.59,2.17
20230827,27.08,0.00,22.87,3.78
20230828,34.45,0.00,23.56,3.73
20230801,34.74,0.00,21.85,2.43
20230802,34.22,0.00,19.55,3.23
20230803,29.69,0.00,20.77,2.24
20230804,28.63,0.00,25.11,3.72
20230805,23.60,0.00,17.99,2.28
20230806,25.78,0.00,23.54,4.00
20230807,23.40,0.00,21.70,0.77
20230808,27.01,0.00,17.16,2.29
20230809,23.66,0.00,21.77,4.11
20230810,33.09,0.00,15.99,3.91
20230811,21.63,0.00,20.78,3.55
20230812,33.40,0.00,17.18,2.61
20230813,30.81,0.00,20.82,3.14
20230814,29.05,0.00,19.13,1.79
20230815,24.95,0.00,18.01,2.45
20230816,31.10,0.00,16.85,3.65
20230817,29.41,0.00,17.52,3.25
20230818,33.23,0.00,18.81,0.75
20230819,28.46,0.00,16.55,4.18
20230820,28.28,0.00,18.63,3.44
20230921,36.63,0.00,16.67,1.75
20230922,28.01,0.00,18.63,3.27
20230923,32.06,0.00,16.28,4.03
20230924,28.00,0.00,16.59,5.09
20230925,29.71,0.00,18.86,1.94
20230926,23.20,0.00,17.72,1.82
20230927,24.90,0.00,17.38,1.04
20230928,20.20,0.00,18.62,1.95
20230901,26.84,0.00,16.75,2.43
20230902,16.59,0.00,15.77,2.89
20230903,26.00,0.00,15.02,3.48
20230904,29.70,0.00,17.24,3.47
20230905,18.56,0.00,18.24,4.69
20230906,27.96,0.00,19.93,4.83
20230907,22.13,0.00,12.03,4.41
20230908,24.06,0.00,18.42,2.06
20230909,23.81,0.00,19.41,2.11
20230910,20.62,0.00,19.49,3.34
20230911,17.06,0.00,16.65,3.91
20230912,17.54,0.00,14.10,2.43
20230913,21.43,0.00,13.28,3.13
20230914,12.36,0.00,13.12,3.63
20230915,17.89,0.00,16.07,3.83
20230916,22.30,0.00,16.00,3.94
20230917,21.66,0.00,15.80,3.10
20230918,18.89,0.00,15.30,3.97
20230919,25.57,0.00,13.98,5.31
20230920,20.38,0.00,13.12,3.75
20230921,11.66,0.00,14.12,2.65
20230922,20.97,0.00,15.17,2.97
20231023,10.28,0.00,16.71,4.81
20231024,21.78,0.00,15.70,1.86
20231025,17.53,0.00,15.13,4.38
20231026,19.07,0.00,13.52,2.76
20231027,16.40,0.00,15.04,2.75
20231028,20.91,0.00,14.58,1.65
20231001,16.60,0.00,14.00,2.27
20231002,13.67,0.00,10.40,3.48
20231003,13.18,0.00,12.12,2.88
20231004,13.60,0.00,16.42,3.19
20231005,22.90,0.00,10.91,2.75
20231006,19.11,0.00,11.38,3.66
20231007,20.07,0.00,15.96,3.39
20231008,15.13,0.00,7.48,4.65
20231009,22.81,0.00,13.18,3.67
20231010,16.64,0.00,11.78,1.53
20231011,15.17,0.00,13.32,4.20
20231012,20.34,0.00,9.55,2.62
20231013,20.54,0.00,14.91,3.43
20231014,17.49,0.00,8.32,2.44
20231015,9.75,0.00,12.65,4.81
20231016,11.36,0.00,14.15,3.33
20231017,17.29,0.00,13.81,4.43
20231018,15.29,0.00,13.52,2.20
20231019,14.55,0.00,17.11,4.07
20231020,15.73,0.00,10.91,1.83
20231021,4.73,0.00,11.42,2.88
20231022,12.34,0.00,14.55,2.71
20231023,20.92,0.00,10.44,3.31
20231024,15.41,0.00,12.85,4.51
20231025,14.15,0.00,10.54,2.24
20231126,21.56,0.00,9.20,2.20
20231127,11.26,0.00,12.59,4.56
20231128,9.49,0.00,12.07,3.74
20231101,13.16,0.00,12.21,1.69
20231102,14.80,0.00,5.59,3.05
20231103,12.17,0.00,10.32,2.42
20231104,12.28,0.00,7.58,0.50
20231105,6.46,0.00,8.54,3.52
20231106,19.03,0.00,8.79,3.25
20231107,6.68,0.00,8.14,3.89
20231108,8.07,0.00,10.25,2.27
20231109,12.39,0.00,8.98,3.59
20231110,14.40,0.00,9.99,3.12
20231111,11.86,0.00,7.71,2.78
20231112,11.25,0.00,9.77,1.65
20231113,5.30,0.00,10.30,5.14
20231114,2.72,0.00,8.83,3.75
20231115,6.61,0.00,5.00,4.29
20231116,14.54,0.00,9.27,2.19
20231117,7.21,0.00,5.00,4.19
20231118,11.03,0.00,8.65,3.45
20231119,12.97,0.00,9.86,2.98
20231120,15.79,0.00,10.79,2.91
20231121,-5.23,0.00,10.86,4.40
20231122,6.59,0.00,6.71,2.57
20231123,11.59,0.00,12.38,2.66
20231124,9.49,0.00,10.85,2.31
20231125,7.89,0.00,9.66,6.41
20231126,10.37,0.00,9.85,3.09
20231127,8.51,0.00,8.31,4.30
20231228,9.52,0.00,5.00,2.90
20231201,8.75,0.00,8.86,4.00
20231202,11.14,0.00,6.98,3.26
20231203,9.57,0.00,6.65,3.20
20231204,6.84,0.00,7.45,2.66
20231205,5.15,0.00,5.00,3.85
20231206,10.79,0.00,7.29,2.36
20231207,2.91,0.00,7.03,4.81
20231208,8.71,0.00,5.47,2.33
20231209,10.70,0.00,10.36,3.67
20231210,10.25,0.00,7.20,3.49
20231211,4.36,0.00,7.81,3.41
20231212,1.30,0.00,9.67,3.47
20231213,1.12,0.00,6.76,4.63
20231214,6.96,0.00,8.72,2.37
20231215,10.43,0.00,5.27,1.99
20231216,7.05,0.00,7.23,2.00
20231217,12.96,0.00,10.29,3.71
20231218,10.11,0.00,10.99,3.49
20231219,3.53,0.00,9.17,3.92
20231220,-1.01,0.00,5.71,2.76
20231221,5.68,0.00,8.32,2.48
20231222,3.83,0.00,10.61,5.45
20231223,6.05,0.00,11.37,1.98
20231224,0.89,0.00,10.51,5.50
20231225,12.24,0.00,10.14,3.68
20231226,10.04,0.00,8.13,2.09
20231227,4.13,0.00,9.31,3.51
20231228,9.29,0.00,7.69,4.43
20231201,-2.26,0.00,5.00,5.41
20240101,0.74,0.00,8.95,1.64
20240102,1.97,0.00,9.37,4.90
20240103,-5.00,1.27,9.41,4.35
20240104,6.72,0.00,5.64,3.34
20240105,6.83,0.00,7.49,3.88
20240106,4.67,0.00,6.14,3.94
20240107,4.61,0.00,8.10,2.90
20240108,9.60,0.00,9.30,3.55
20240109,1.52,0.00,9.19,5.05
20240110,1.13,0.00,9.71,4.42
20240111,1.54,0.00,6.16,3.79
20240112,8.80,0.00,5.00,3.07
20240113,5.84,0.00,13.80,3.80
20240114,-2.54,0.00,9.78,1.53
20240115,0.79,0.00,8.72,5.17
20240116,1.74,0.00,9.04,4.06
20240117,5.66,0.00,10.81,2.63
20240118,1.25,0.00,5.56,3.45
20240119,0.33,0.00,10.00,2.56
20240120,2.74,0.00,10.29,1.76
20240121,6.02,0.00,9.34,3.06
20240122,7.52,0.00,9.87,3.58
20240123,7.57,0.00,7.26,2.27
20240124,3.19,0.00,8.39,3.30
20240125,10.47,0.00,10.04,4.35
20240126,2.37,0.00,5.98,2.62
20240127,7.49,0.00,9.09,5.06
20240128,11.95,0.00,8.17,2.23
20240101,5.06,0.00,9.81,2.94
20240102,4.47,0.00,12.38,3.28
20240103,11.71,0.00,13.28,2.47
20240204,6.34,0.00,8.02,5.52
20240205,5.92,0.00,7.11,4.01
20240206,8.11,0.00,8.98,2.94
20240207,0.27,0.00,9.54,4.05
20240208,8.53,0.00,6.33,5.20
20240209,5.78,0.00,10.87,2.52
20240210,3.42,0.00,9.59,4.91
20240211,8.54,0.00,10.64,3.97
20240212,9.60,0.00,10.06,3.46
20240213,9.05,0.00,11.64,4.08
20240214,5.87,0.00,13.26,2.11
20240215,6.67,0.00,15.28,1.42
20240216,3.03,0.00,9.05,3.63
20240217,2.22,0.00,11.20,3.10
20240218,9.70,0.00,9.70,2.90
20240219,7.71,0.00,12.40,3.32
20240220,4.64,0.00,9.40,3.65
20240221,4.59,0.00,11.13,5.52
20240222,11.64,0.00,9.82,4.06
20240223,3.25,0.00,10.62,4.46
20240224,15.67,0.00,13.51,4.17
20240225,17.28,0.00,10.70,4.74
20240226,12.34,0.00,13.60,2.41
20240227,4.87,0.00,10.07,3.86
20240228,9.36,0.00,10.72,4.88
20240201,10.45,0.00,13.08,3.58
20240202,6.47,0.00,15.79,1.30
20240203,13.40,0.00,13.91,4.65
20240204,9.85,9.25,15.56,4.50
20240205,9.55,0.00,11.91,3.89
20240306,10.64,0.00,13.81,4.13
20240307,6.40,0.00,13.84,2.99
20240308,6.48,2.54,16.14,3.88
20240309,11.24,0.00,16.74,3.31
20240310,17.58,0.00,14.37,2.28
20240311,12.20,0.00,14.51,5.23
20240312,13.94,0.00,16.33,2.34
20240313,9.92,0.00,13.81,3.46
20240314,1.70,0.00,14.45,2.44
20240315,12.60,0.00,12.72,4.13
20240316,11.24,0.00,13.81,3.52
20240317,14.24,0.00,13.46,2.93
20240318,9.58,0.00,13.93,2.26
20240319,13.50,5.69,14.23,2.40
20240320,14.99,0.00,14.09,5.03
20240321,6.55,12.36,14.28,3.79
20240322,9.43,0.00,17.84,5.02
20240323,7.61,0.00,16.17,3.40
20240324,16.10,0.00,15.34,3.58
20240325,14.72,0.00,18.48,4.04
20240326,18.09,0.00,14.18,4.01
20240327,16.10,0.00,17.79,2.60
20240328,9.76,0.00,17.32,3.37
20240301,12.29,0.78,12.24,5.14
20240302,7.35,0.00,18.59,4.52
20240303,18.23,0.00,17.11,5.07
20240304,10.87,0.00,19.01,2.80
20240305,22.38,0.00,15.75,3.55
20240306,12.59,5.22,18.04,3.84
20240307,17.21,0.00,17.66,3.82
20240308,17.70,0.00,20.99,2.87
20240409,23.68,0.00,19.89,3.01
20240410,17.92,0.00,17.50,4.25
20240411,12.39,0.00,19.81,3.92
20240412,10.72,0.00,18.50,4.33
20240413,17.03,0.00,16.23,3.30
20240414,15.69,0.00,14.24,3.36
20240415,21.85,0.00,19.73,3.80
20240416,18.13,0.00,19.61,2.66
20240417,21.24,0.00,15.01,4.00
20240418,13.40,0.00,19.43,2.90
20240419,18.80,0.00,18.53,3.71
20240420,12.16,0.00,20.65,2.67
20240421,17.81,0.00,17.26,1.67
20240422,27.22,0.00,19.99,5.03
20240423,21.13,0.00,20.58,4.12
20240424,15.74,0.00,20.24,2.32
20240425,14.75,0.00,22.86,3.26
20240426,24.37,0.00,22.49,4.03
20240427,13.44,0.00,17.71,3.10
20240428,20.13,0.00,19.36,3.99
20240401,16.02,0.00,21.28,1.63
20240402,21.68,0.00,21.32,3.85
20240403,12.52,0.00,20.63,4.36
20240404,25.13,0.00,20.39,3.19
20240405,30.52,13.63,20.44,2.35
20240406,21.24,0.00,18.86,3.62
20240407,24.75,0.00,20.17,4.05
20240408,25.46,0.00,18.59,1.97
20240409,19.67,0.00,22.06,3.77
20240410,20.77,0.00,17.96,1.96
20240511,25.90,0.00,23.39,4.24
20240512,27.14,0.00,20.24,1.70
20240513,23.55,0.00,20.29,3.10
20240514,24.50,0.00,20.38,2.75
20240515,23.53,16.13,16.77,1.65
20240516,20.93,0.00,23.12,2.44
20240517,19.01,6.01,21.70,4.27
20240518,20.16,0.00,18.03,2.09
20240519,28.73,0.00,19.88,4.14
20240520,22.89,0.00,25.87,5.56
20240521,24.13,0.00,20.92,5.06
20240522,27.51,3.16,16.37,2.61
20240523,22.84,0.00,24.22,2.52
20240524,25.09,4.40,25.48,2.69
20240525,27.03,0.00,22.59,4.89
20240526,24.75,0.00,23.03,3.94
20240527,23.61,0.00,20.32,4.42
20240528,26.60,0.00,25.36,1.98
20240501,29.88,0.00,21.80,4.19
20240502,26.92,0.00,21.92,4.96
20240503,32.85,0.00,21.65,3.37
20240504,22.24,0.00,21.84,3.75
20240505,21.95,0.00,22.20,4.35
20240506,30.12,0.00,23.66,3.61
20240507,25.80,0.00,22.94,2.38
20240508,23.15,0.00,19.72,3.85
20240509,31.49,0.00,24.19,2.61
20240510,30.97,0.00,24.36,3.32
20240511,28.39,0.00,21.97,3.08
20240512,26.19,0.00,25.93,1.96
20240513,26.17,0.00,21.11,2.42
20240614,30.76,6.04,24.54,4.14
20240615,27.11,0.00,22.94,3.08
20240616,26.97,0.00,21.94,5.02
20240617,31.77,0.00,27.99,3.49
20240618,20.39,0.00,25.03,3.31
20240619,29.82,1.60,28.63,2.73
20240620,30.26,0.00,22.33,3.27
20240621,28.03,0.00,24.74,3.95
20240622,29.04,0.00,25.02,4.04
20240623,37.83,0.00,25.42,2.74
20240624,24.89,0.00,22.22,4.05
20240625,30.76,0.00,24.39,5.08
20240626,35.95,4.01,21.54,2.83
20240627,30.63,0.00,23.07,4.60
20240628,27.22,2.07,24.36,4.17
20240601,28.17,0.00,23.56,3.68
20240602,36.74,0.00,23.41,3.13
20240603,36.08,0.00,26.09,3.43
20240604,27.74,5.59,23.72,5.54
20240605,32.78,0.00,22.14,4.82
20240606,30.05,0.00,24.50,3.52
20240607,29.54,0.00,28.15,3.13
20240608,35.01,6.63,26.92,3.06
20240609,34.34,1.86,24.13,4.26
20240610,31.21,0.00,22.15,2.98
20240611,34.62,0.00,25.88,3.20
20240612,33.48,5.93,26.29,3.25
20240613,35.14,0.00,23.99,3.40
20240614,30.19,0.00,22.00,2.53
20240615,33.80,0.00,25.36,3.81
20240716,29.21,0.00,23.26,3.94
20240717,38.54,3.45,23.35,2.73
20240718,30.60,0.00,26.82,4.51
20240719,36.32,0.00,23.45,2.92
20240720,29.07,0.00,25.58,4.19
20240721,28.04,0.00,22.23,3.44
20240722,31.94,0.41,22.55,4.40
20240723,30.40,0.00,21.23,3.05
20240724,36.77,0.00,24.28,3.97
20240725,32.59,0.00,23.68,4.38
20240726,29.33,0.00,23.13,2.31
20240727,34.29,0.00,24.15,2.36
20240728,32.92,0.00,22.24,4.06
20240701,29.43,0.00,20.82,3.14
20240702,38.26,1.68,25.23,3.74
20240703,33.77,0.00,26.12,2.14
20240704,37.08,0.00,21.28,4.12
20240705,37.34,0.00,25.10,1.35
20240706,26.10,0.00,23.21,4.10
20240707,33.93,0.00,20.17,2.04
20240708,36.48,5.52,26.20,2.80
